,Año,Taxonómico,AL3,Zona,Peso vivo (kg),cód. CEIUAPA,Nombre_grupo CEIUAPA
21863,2018,22801001XX,PEN,34,60710.66,45,"Gambas, camarones"
21864,2018,22801001XX,PEN,37,310.47999999999996,45,"Gambas, camarones"
21865,2018,2280101701,DPS,27,1406128.7300000004,45,"Gambas, camarones"
21866,2018,2280101701,DPS,34,1618375.4,45,"Gambas, camarones"
21867,2018,2280101701,DPS,37,1362728.9974999991,45,"Gambas, camarones"
21868,2018,2280101701,DPS,47,108953.20000000001,45,"Gambas, camarones"
21869,2018,2280104903,NIS,37,2.7,45,"Gambas, camarones"
21870,2018,22801XXXXX,PEZ,27,574.8499999999999,45,"Gambas, camarones"
21871,2018,22801XXXXX,PEZ,34,29.0,45,"Gambas, camarones"
21872,2018,22801XXXXX,PEZ,37,1242.3999999999999,45,"Gambas, camarones"
21873,2018,2280202101,SSH,34,21284.15,45,"Gambas, camarones"
21874,2018,2280202101,SSH,37,9564.880000000001,45,"Gambas, camarones"
21875,2018,2280202101,SSH,47,32794.38,45,"Gambas, camarones"
21876,2018,2280203001,ARS,37,9108.849999999999,45,"Gambas, camarones"
21877,2018,2280203101,ARA,37,2181817.386000001,45,"Gambas, camarones"
21878,2018,2280203102,ARV,34,588286.43,45,"Gambas, camarones"
21879,2018,2280203102,ARV,47,1390571.4300000002,45,"Gambas, camarones"
21880,2018,22802XXXXX,ARI,27,33061.93000000001,45,"Gambas, camarones"
21881,2018,22802XXXXX,ARI,37,2393.5299999999993,45,"Gambas, camarones"
21882,2018,2280400203,PRA,27,3.5,45,"Gambas, camarones"
21883,2018,2280400203,PRA,37,59656.18,45,"Gambas, camarones"
21884,2018,2280400205,AES,27,1085.65,45,"Gambas, camarones"
21885,2018,2280400503,HKF,34,5.0,45,"Gambas, camarones"
21886,2018,2280400514,HVQ,34,4915.0,45,"Gambas, camarones"
21887,2018,2280403201,LKT,37,24803.350000000006,45,"Gambas, camarones"
21888,2018,2280403202,LKW,37,367802.06000000006,45,"Gambas, camarones"
21889,2018,22804XXXXX,PDZ,27,18004.420000000002,45,"Gambas, camarones"
21890,2018,22804XXXXX,PDZ,34,366113.18000000005,45,"Gambas, camarones"
21891,2018,22804XXXXX,PDZ,37,201703.4889999999,45,"Gambas, camarones"
21892,2018,2281201801,PAA,37,154.65,45,"Gambas, camarones"
21893,2018,2281201803,PNQ,27,597.5,45,"Gambas, camarones"
21894,2018,2281201806,PIQ,27,36.85,45,"Gambas, camarones"
21895,2018,2281201810,CPR,27,63981.78,45,"Gambas, camarones"
21896,2018,2281201810,CPR,37,68.85,45,"Gambas, camarones"
21897,2018,22812018XX,QPX,27,173.2,45,"Gambas, camarones"
21898,2018,22812XXXXX046,PAL,27,70.66,45,"Gambas, camarones"
21899,2018,22812XXXXX046,PAL,34,81.0,45,"Gambas, camarones"
21900,2018,22812XXXXX046,PAL,37,11002.330000000002,45,"Gambas, camarones"
21901,2018,2282300303,CSH,27,2197.5300000000007,45,"Gambas, camarones"
21902,2018,2282300303,CSH,37,10633.160000000002,45,"Gambas, camarones"
21903,2018,22823003XX,CNZ,37,2669.4199999999996,45,"Gambas, camarones"
21904,2018,2282907209,SKM,37,3490.8999999999996,45,"Gambas, camarones"
21905,2018,2283100302,FAM,37,7880.0,45,"Gambas, camarones"
21906,2018,2283100303,FAV,27,5373.18,45,"Gambas, camarones"
21907,2018,2283100303,FAV,37,14197.28,45,"Gambas, camarones"
21908,2018,2283100304,FAC,27,18.9,45,"Gambas, camarones"
21909,2018,2283400105,FEL,27,5.0,45,"Gambas, camarones"
21910,2018,228XXXXXXX,DCP,27,1388.04,45,"Gambas, camarones"
21911,2018,228XXXXXXX,DCP,34,84.2,45,"Gambas, camarones"
21912,2018,228XXXXXXX,DCP,37,14310.219999999996,45,"Gambas, camarones"
21913,2018,2290100107,LOY,34,365.0,43,"Bogavantes, langostas"
21914,2018,2290100802,PSL,27,14.58,43,"Bogavantes, langostas"
21915,2018,2290100802,PSL,34,2.0,43,"Bogavantes, langostas"
21916,2018,2290100802,PSL,37,6427.919999999997,43,"Bogavantes, langostas"
21917,2018,2290100804,SLO,27,4759.7,43,"Bogavantes, langostas"
21918,2018,2290100804,SLO,37,58692.89999999997,43,"Bogavantes, langostas"
21919,2018,22901008XX,CRW,27,194.67000000000002,43,"Bogavantes, langostas"
21920,2018,22901008XX,CRW,34,58.3,43,"Bogavantes, langostas"
21921,2018,22901008XX,CRW,37,62.00999999999999,43,"Bogavantes, langostas"
21922,2018,22901XXXXX,VLO,27,197.5,43,"Bogavantes, langostas"
21923,2018,22901XXXXX,VLO,37,7.4,43,"Bogavantes, langostas"
21924,2018,2291500903,SCY,27,822.31,43,"Bogavantes, langostas"
21925,2018,2291500903,SCY,37,8.74,43,"Bogavantes, langostas"
21926,2018,2291504101,YLL,37,2417.3000000000006,43,"Bogavantes, langostas"
21927,2018,22915XXXXX,LOS,27,40.150000000000006,43,"Bogavantes, langostas"
21928,2018,22915XXXXX,LOS,37,44.05,43,"Bogavantes, langostas"
21929,2018,2294200602,NEP,27,264179.49,43,"Bogavantes, langostas"
21930,2018,2294200602,NEP,37,418112.7299999998,43,"Bogavantes, langostas"
21931,2018,2294200718,LBE,27,16952.91999999999,43,"Bogavantes, langostas"
21932,2018,2294200718,LBE,34,4.88,43,"Bogavantes, langostas"
21933,2018,2294200718,LBE,37,2762.224,43,"Bogavantes, langostas"
21934,2018,22942007XX,LBS,27,318.91,43,"Bogavantes, langostas"
21935,2018,22942XXXXX,NEX,37,58.8,43,"Bogavantes, langostas"
21936,2018,229XXXXXXX,LOX,27,596.1,43,"Bogavantes, langostas"
21937,2018,229XXXXXXX,LOX,34,70.0,43,"Bogavantes, langostas"
21938,2018,229XXXXXXX,LOX,37,777.2499999999999,43,"Bogavantes, langostas"
21939,2018,2301900207,URQ,37,1538.8200000000004,44,"Cangrejos reales, galateidos"
21940,2018,23019XXXXX,LOQ,27,6.4,44,"Cangrejos reales, galateidos"
21941,2018,23019XXXXX,LOQ,37,6305.550000000004,44,"Cangrejos reales, galateidos"
21942,2018,2302007003,KCT,27,27.0,44,"Cangrejos reales, galateidos"
21943,2018,23020070XX,KCZ,27,2837.2,44,"Cangrejos reales, galateidos"
21944,2018,23020XXXXX,KCX,27,33.22,44,"Cangrejos reales, galateidos"
21945,2018,23020XXXXX,KCX,37,383.42,44,"Cangrejos reales, galateidos"
21946,2018,230XXXXXXX,NUQ,27,4026.4299999999994,44,"Cangrejos reales, galateidos"
21947,2018,230XXXXXXX,NUQ,37,311.05000000000007,44,"Cangrejos reales, galateidos"
21948,2018,2310100115,KPG,37,1306.6399999999996,42,"Cangrejos, centollas"
21949,2018,2310200101,OLV,34,2.7,42,"Cangrejos, centollas"
21950,2018,2310200101,OLV,37,1830.5100000000007,42,"Cangrejos, centollas"
21951,2018,2310901006,CRE,27,70111.87,42,"Cangrejos, centollas"
21952,2018,23111004XX,CRS,27,1301.0,42,"Cangrejos, centollas"
21953,2018,23111004XX,CRS,37,56.269999999999996,42,"Cangrejos, centollas"
21954,2018,2311101001,MQL,27,5.75,42,"Cangrejos, centollas"
21955,2018,2311109001,CRG,27,13785.19,42,"Cangrejos, centollas"
21956,2018,2311109002,CMR,37,10410.490000000002,42,"Cangrejos, centollas"
21957,2018,23111090XX,CZW,37,212.4,42,"Cangrejos, centollas"
21958,2018,2311119501,LIO,27,108223.68999999997,42,"Cangrejos, centollas"
21959,2018,2311119501,LIO,37,3998.8499999999985,42,"Cangrejos, centollas"
21960,2018,2311119603,IOD,27,6893.9,42,"Cangrejos, centollas"
21961,2018,2311119603,IOD,37,317820.87999999966,42,"Cangrejos, centollas"
21962,2018,2311119604,LQA,37,6578.419999999999,42,"Cangrejos, centollas"
21963,2018,23111XXXXX,SWM,27,14681.51,42,"Cangrejos, centollas"
21964,2018,23111XXXXX,SWM,34,21.5,42,"Cangrejos, centollas"
21965,2018,23111XXXXX,SWM,37,44886.68000000001,42,"Cangrejos, centollas"
21966,2018,2312100501,SCR,27,501765.92299999995,42,"Cangrejos, centollas"
21967,2018,2312100501,SCR,34,1019.34,42,"Cangrejos, centollas"
21968,2018,2312100501,SCR,37,5509.320000000001,42,"Cangrejos, centollas"
21969,2018,23121005XX,JCX,27,82.5,42,"Cangrejos, centollas"
21970,2018,2314300102,CGE,34,4171.0,42,"Cangrejos, centollas"
21971,2018,2314300102,CGE,47,106222.255,42,"Cangrejos, centollas"
21972,2018,2314300109,KEF,27,1354.0,42,"Cangrejos, centollas"
21973,2018,2314300109,KEF,34,135.79999999999998,42,"Cangrejos, centollas"
21974,2018,2314308802,GRQ,37,49077.94999999996,42,"Cangrejos, centollas"
21975,2018,23143088XX,GER,27,20.0,42,"Cangrejos, centollas"
21976,2018,23143088XX,GER,37,44711.19,42,"Cangrejos, centollas"
21977,2018,23143088XX,GYX,27,11.0,42,"Cangrejos, centollas"
21978,2018,231XXXXXXX,CRA,27,6895.07,42,"Cangrejos, centollas"
21979,2018,231XXXXXXX,CRA,34,187677.17239999998,42,"Cangrejos, centollas"
21980,2018,231XXXXXXX,CRA,37,37159.67000000001,42,"Cangrejos, centollas"
21981,2018,231XXXXXXX,CRA,47,234963.636,42,"Cangrejos, centollas"
21982,2018,299XXXXXXX013,CRU,27,7838.280000000001,47,Crustáceos marinos diversos
21983,2018,299XXXXXXX013,CRU,37,297.77000000000004,47,Crustáceos marinos diversos
21984,2018,299XXXXXXX013,CRU,47,1.0,47,Crustáceos marinos diversos
21985,2018,3070100101,PEE,27,18.55,52,"Orejas de mar, bígaros, estrombos"
21986,2018,3070100101,PEE,37,19.0,52,"Orejas de mar, bígaros, estrombos"
21987,2018,30702002XX,MUE,27,220.57,52,"Orejas de mar, bígaros, estrombos"
21988,2018,30702002XX,MUE,37,1851.0500000000004,52,"Orejas de mar, bígaros, estrombos"
21989,2018,3070200304,FNT,37,7137.11,52,"Orejas de mar, bígaros, estrombos"
21990,2018,3070200901,BOY,27,25684.420000000006,52,"Orejas de mar, bígaros, estrombos"
21991,2018,3070200901,BOY,37,72403.95999999998,52,"Orejas de mar, bígaros, estrombos"
21992,2018,3070300114,HLT,27,1177.8,52,"Orejas de mar, bígaros, estrombos"
21993,2018,3070400701,JUX,27,6.0,52,"Orejas de mar, bígaros, estrombos"
21994,2018,3070800101,WHE,27,78.2,52,"Orejas de mar, bígaros, estrombos"
21995,2018,3070800101,WHE,37,31.650000000000002,52,"Orejas de mar, bígaros, estrombos"
21996,2018,3071100102,FMG,37,4802.209999999999,52,"Orejas de mar, bígaros, estrombos"
21997,2018,3071500204,FSU,37,3.0,52,"Orejas de mar, bígaros, estrombos"
21998,2018,3071900106,LQY,34,4559.349999999999,52,"Orejas de mar, bígaros, estrombos"
21999,2018,3071900109,QTV,27,55.0,52,"Orejas de mar, bígaros, estrombos"
22000,2018,3071900201,HNY,27,14.0,52,"Orejas de mar, bígaros, estrombos"
22001,2018,3072300201,TOQ,37,3.55,52,"Orejas de mar, bígaros, estrombos"
22002,2018,3073300102,III,27,220.0,52,"Orejas de mar, bígaros, estrombos"
22003,2018,3073300201,NSQ,37,9746.809999999998,52,"Orejas de mar, bígaros, estrombos"
22004,2018,307XXXXXXX,GAS,27,43362.94000000002,52,"Orejas de mar, bígaros, estrombos"
22005,2018,307XXXXXXX,GAS,34,22439.93,52,"Orejas de mar, bígaros, estrombos"
22006,2018,307XXXXXXX,GAS,37,4809.509999999999,52,"Orejas de mar, bígaros, estrombos"
22007,2018,3160400103,RKQ,37,7.0,56,"Almejas, berberechos, arcas"
22008,2018,3160700205,OYF,27,85226.76000000001,53,Ostras
22009,2018,31607002XX,OYX,27,4.0,53,Ostras
22010,2018,3160700801,OYG,27,34.25,53,Ostras
22011,2018,3160700801,OYG,37,0.9,53,Ostras
22012,2018,3160800105,QSC,27,187720.25,55,Vieiras
22013,2018,3160800105,QSC,37,12.0,55,Vieiras
22014,2018,3160800309,SCE,27,109186.5,55,Vieiras
22015,2018,3160800311,SJA,37,24.35,55,Vieiras
22016,2018,3160800801,FXG,37,0.65,55,Vieiras
22017,2018,3160803602,VSC,27,38360.8,55,Vieiras
22018,2018,31608XXXXX,SCX,27,458.5,55,Vieiras
22019,2018,31608XXXXX,SCX,37,2247.5999999999995,55,Vieiras
22020,2018,3161000105,MUS,27,13.25,54,Mejillones
22021,2018,3161000105,MUS,37,36.37,54,Mejillones
22022,2018,3161000112,MSM,27,7731.58,54,Mejillones
22023,2018,3161000112,MSM,37,376.21000000000004,54,Mejillones
22024,2018,3161100105,SVE,27,672351.0399999999,56,"Almejas, berberechos, arcas"
22025,2018,3161100105,SVE,34,140.0,56,"Almejas, berberechos, arcas"
22026,2018,3161100105,SVE,37,26718.009999999995,56,"Almejas, berberechos, arcas"
22027,2018,3161100301,CTS,27,655059.7999999998,56,"Almejas, berberechos, arcas"
22028,2018,3161100301,CTS,37,54.68,56,"Almejas, berberechos, arcas"
22029,2018,3161100302,VNA,27,6834.249999999999,56,"Almejas, berberechos, arcas"
22030,2018,3161100303,VNR,27,505749.54000000004,56,"Almejas, berberechos, arcas"
22031,2018,3161100304,VUC,37,8.26,56,"Almejas, berberechos, arcas"
22032,2018,3161100601,KLK,27,33231.7,56,"Almejas, berberechos, arcas"
22033,2018,3161100601,KLK,37,134771.25,56,"Almejas, berberechos, arcas"
22034,2018,3161102001,CTG,27,101822.37,56,"Almejas, berberechos, arcas"
22035,2018,3161102001,CTG,37,14.5,56,"Almejas, berberechos, arcas"
22036,2018,31611020XX,TPS,37,1.7,56,"Almejas, berberechos, arcas"
22037,2018,3161102701,VEV,27,73193.99000000002,56,"Almejas, berberechos, arcas"
22038,2018,3161102701,VEV,37,499.97,56,"Almejas, berberechos, arcas"
22039,2018,3161109605,DSX,27,279099.56999999995,56,"Almejas, berberechos, arcas"
22040,2018,3161109605,DSX,37,15.0,56,"Almejas, berberechos, arcas"
22041,2018,31611XXXXX,CLV,27,853215.5700000005,56,"Almejas, berberechos, arcas"
22042,2018,31611XXXXX,CLV,37,2906.74,56,"Almejas, berberechos, arcas"
22043,2018,3161200201,EQR,37,21.0,56,"Almejas, berberechos, arcas"
22044,2018,3161202005,ULO,27,5234.23,56,"Almejas, berberechos, arcas"
22045,2018,31612XXXXX,MAT,27,88.39,56,"Almejas, berberechos, arcas"
22046,2018,31612XXXXX,MAT,37,182.58999999999997,56,"Almejas, berberechos, arcas"
22047,2018,3161300102,GKL,27,4246.799999999999,56,"Almejas, berberechos, arcas"
22048,2018,3161300108,GCC,37,576.3,56,"Almejas, berberechos, arcas"
22049,2018,3161500217,DXL,27,23708.679999999997,56,"Almejas, berberechos, arcas"
22050,2018,3161500217,DXL,37,37860.09,56,"Almejas, berberechos, arcas"
22051,2018,31615002XX,DON,27,227.1,56,"Almejas, berberechos, arcas"
22052,2018,31615002XX,DON,37,38.45,56,"Almejas, berberechos, arcas"
22053,2018,3161600302,RAE,27,46205.6,56,"Almejas, berberechos, arcas"
22054,2018,3161600302,RAE,37,17.5,56,"Almejas, berberechos, arcas"
22055,2018,3161600501,EQK,27,535659.6499999999,56,"Almejas, berberechos, arcas"
22056,2018,3161600503,EQE,37,1.0,56,"Almejas, berberechos, arcas"
22057,2018,3161600505,EQI,27,44795.25,56,"Almejas, berberechos, arcas"
22058,2018,3161600505,EQI,37,772.1,56,"Almejas, berberechos, arcas"
22059,2018,31616XXXXX,SOI,27,337.25,56,"Almejas, berberechos, arcas"
22060,2018,31616XXXXX,SOI,37,29.5,56,"Almejas, berberechos, arcas"
22061,2018,3162300105,KTT,27,2256.4,56,"Almejas, berberechos, arcas"
22062,2018,3162300105,KTT,37,48814.39000000001,56,"Almejas, berberechos, arcas"
22063,2018,3162300202,KTG,27,3055.0,56,"Almejas, berberechos, arcas"
22064,2018,3162300202,KTG,37,4.4,56,"Almejas, berberechos, arcas"
22065,2018,3162300203,COC,27,1515346.5800000005,56,"Almejas, berberechos, arcas"
22066,2018,3162300203,COC,34,74.05,56,"Almejas, berberechos, arcas"
22067,2018,3162300203,COC,37,55.730000000000004,56,"Almejas, berberechos, arcas"
22068,2018,31623XXXXX,COZ,37,117.25,56,"Almejas, berberechos, arcas"
22069,2018,3162400301,DJC,27,1.3,56,"Almejas, berberechos, arcas"
22070,2018,3163600303,FOD,37,12.65,56,"Almejas, berberechos, arcas"
22071,2018,316XXXXXXX,CLX,27,272.30000000000007,56,"Almejas, berberechos, arcas"
22072,2018,316XXXXXXX,CLX,34,973.0,56,"Almejas, berberechos, arcas"
22073,2018,316XXXXXXX,CLX,37,442.1,56,"Almejas, berberechos, arcas"
22074,2018,3210200202,CTC,27,1141169.4074999988,57,"Calamares, jibias, pulpos"
22075,2018,3210200202,CTC,34,61300.35,57,"Calamares, jibias, pulpos"
22076,2018,3210200202,CTC,37,714317.8060000002,57,"Calamares, jibias, pulpos"
22077,2018,3210200202,CTC,47,80.0,57,"Calamares, jibias, pulpos"
22078,2018,3210200203,EJB,34,194.60000000000002,57,"Calamares, jibias, pulpos"
22079,2018,3210200204,EJE,27,7358.46,57,"Calamares, jibias, pulpos"
22080,2018,3210200204,EJE,34,1.0,57,"Calamares, jibias, pulpos"
22081,2018,3210200204,EJE,37,16974.860000000008,57,"Calamares, jibias, pulpos"
22082,2018,3210200205,IAR,27,977.6299999999998,57,"Calamares, jibias, pulpos"
22083,2018,3210200205,IAR,37,46570.41999999998,57,"Calamares, jibias, pulpos"
22084,2018,32102002XX,IAX,34,6.0,57,"Calamares, jibias, pulpos"
22085,2018,32102002XX,IAX,37,6831.35,57,"Calamares, jibias, pulpos"
22086,2018,32102XXXXX026,CTL,27,16049.410000000003,57,"Calamares, jibias, pulpos"
22087,2018,32102XXXXX026,CTL,34,19.2,57,"Calamares, jibias, pulpos"
22088,2018,32102XXXXX026,CTL,37,18729.520000000004,57,"Calamares, jibias, pulpos"
22089,2018,3210303901,CTR,37,4432.100000000001,57,"Calamares, jibias, pulpos"
22090,2018,3210304203,ITW,27,8311.83,57,"Calamares, jibias, pulpos"
22091,2018,3210304203,ITW,37,1619.1,57,"Calamares, jibias, pulpos"
22092,2018,3210400102,SQP,41,5472377.489999999,57,"Calamares, jibias, pulpos"
22093,2018,3210400109,SQR,27,250449.38999999993,57,"Calamares, jibias, pulpos"
22094,2018,3210400109,SQR,37,1177683.7850000008,57,"Calamares, jibias, pulpos"
22095,2018,3210400112,CHO,37,433.3,57,"Calamares, jibias, pulpos"
22096,2018,3210400113,SQF,37,4.8,57,"Calamares, jibias, pulpos"
22097,2018,32104001XX,SQC,27,159086.96999999997,57,"Calamares, jibias, pulpos"
22098,2018,32104001XX,SQC,34,17656.769999999997,57,"Calamares, jibias, pulpos"
22099,2018,32104001XX,SQC,37,114143.04500000003,57,"Calamares, jibias, pulpos"
22100,2018,32104001XX,SQC,47,280.0,57,"Calamares, jibias, pulpos"
22101,2018,3210401301,OUL,27,74761.95000000003,57,"Calamares, jibias, pulpos"
22102,2018,3210401301,OUL,37,22644.659999999996,57,"Calamares, jibias, pulpos"
22103,2018,3210401302,OUM,27,689.0999999999999,57,"Calamares, jibias, pulpos"
22104,2018,3210401302,OUM,37,12353.23,57,"Calamares, jibias, pulpos"
22105,2018,32104013XX,OUW,27,19768.79,57,"Calamares, jibias, pulpos"
22106,2018,32104013XX,OUW,37,16817.629999999994,57,"Calamares, jibias, pulpos"
22107,2018,32104XXXXX,SQZ,27,11135.309999999996,57,"Calamares, jibias, pulpos"
22108,2018,32104XXXXX,SQZ,37,43.95,57,"Calamares, jibias, pulpos"
22109,2018,3210500301,OFJ,34,261.1,57,"Calamares, jibias, pulpos"
22110,2018,3210500303,OFE,34,409.7,57,"Calamares, jibias, pulpos"
22111,2018,32105003XX,OMM,27,486.8599999999999,57,"Calamares, jibias, pulpos"
22112,2018,32105003XX,OMM,37,1732.3999999999999,57,"Calamares, jibias, pulpos"
22113,2018,3210501001,SQI,21,145280.0,57,"Calamares, jibias, pulpos"
22114,2018,3210501001,SQI,27,2604221.130000001,57,"Calamares, jibias, pulpos"
22115,2018,3210501001,SQI,34,117.84,57,"Calamares, jibias, pulpos"
22116,2018,3210501001,SQI,37,190717.66999999998,57,"Calamares, jibias, pulpos"
22117,2018,3210501002,SQM,27,42187.92999999999,57,"Calamares, jibias, pulpos"
22118,2018,3210501002,SQM,34,58.25,57,"Calamares, jibias, pulpos"
22119,2018,3210501002,SQM,37,1059166.7599999993,57,"Calamares, jibias, pulpos"
22120,2018,3210501003,SQA,41,9134886.5,57,"Calamares, jibias, pulpos"
22121,2018,32105010XX,ILL,34,320.0,57,"Calamares, jibias, pulpos"
22122,2018,3210501101,TDQ,27,148394.06,57,"Calamares, jibias, pulpos"
22123,2018,3210501101,TDQ,34,495.0,57,"Calamares, jibias, pulpos"
22124,2018,3210501101,TDQ,37,35342.79000000001,57,"Calamares, jibias, pulpos"
22125,2018,3210505801,SQE,27,325375.80999999994,57,"Calamares, jibias, pulpos"
22126,2018,3210505801,SQE,34,269266.73000000004,57,"Calamares, jibias, pulpos"
22127,2018,3210505801,SQE,37,366403.06499999977,57,"Calamares, jibias, pulpos"
22128,2018,32105XXXXX,OMZ,27,5313.260000000002,57,"Calamares, jibias, pulpos"
22129,2018,32105XXXXX,OMZ,34,648.0,57,"Calamares, jibias, pulpos"
22130,2018,32105XXXXX,OMZ,37,20080.6075,57,"Calamares, jibias, pulpos"
22131,2018,32105XXXXX036,SQU,27,22349.43,57,"Calamares, jibias, pulpos"
22132,2018,32105XXXXX036,SQU,37,219.73999999999998,57,"Calamares, jibias, pulpos"
22133,2018,32105XXXXX036,SQU,41,48902.0,57,"Calamares, jibias, pulpos"
22134,2018,32105XXXXX036,SQU,47,93885.81999999999,57,"Calamares, jibias, pulpos"
22135,2018,3210900506,OCN,37,13843.839999999993,57,"Calamares, jibias, pulpos"
22136,2018,3210900507,OCC,27,2629698.3949999986,57,"Calamares, jibias, pulpos"
22137,2018,3210900507,OCC,34,55718.30000000001,57,"Calamares, jibias, pulpos"
22138,2018,3210900507,OCC,37,2513625.158499998,57,"Calamares, jibias, pulpos"
22139,2018,3210900507,OCC,47,3280.0,57,"Calamares, jibias, pulpos"
22140,2018,32109005XX,OCZ,27,267.84999999999997,57,"Calamares, jibias, pulpos"
22141,2018,32109005XX,OCZ,34,69923.2,57,"Calamares, jibias, pulpos"
22142,2018,32109005XX,OCZ,37,8876.350000000002,57,"Calamares, jibias, pulpos"
22143,2018,3210902401,EOI,27,261974.60150000002,57,"Calamares, jibias, pulpos"
22144,2018,3210902401,EOI,37,630780.347000001,57,"Calamares, jibias, pulpos"
22145,2018,3210902402,EDT,37,99048.00000000007,57,"Calamares, jibias, pulpos"
22146,2018,32109024XX,OCM,27,341716.1899999998,57,"Calamares, jibias, pulpos"
22147,2018,32109024XX,OCM,37,22793.315,57,"Calamares, jibias, pulpos"
22148,2018,32109XXXXX,OCT,27,143427.38000000006,57,"Calamares, jibias, pulpos"
22149,2018,32109XXXXX,OCT,34,1.3,57,"Calamares, jibias, pulpos"
22150,2018,32109XXXXX,OCT,37,474.65000000000003,57,"Calamares, jibias, pulpos"
22151,2018,3212100101,OKS,37,124.55,57,"Calamares, jibias, pulpos"
22152,2018,3212400101,YUR,37,373.59,57,"Calamares, jibias, pulpos"
22153,2018,321XXXXXXX,CEP,27,182.05,57,"Calamares, jibias, pulpos"
22154,2018,321XXXXXXX,CEP,34,498.0,57,"Calamares, jibias, pulpos"
22155,2018,321XXXXXXX,CEP,37,8713.56,57,"Calamares, jibias, pulpos"
22156,2018,399XXXXXXX016,MOL,27,4892.16,58,Moluscos marinos diversos
22157,2018,399XXXXXXX016,MOL,37,392.40999999999997,58,Moluscos marinos diversos
22158,2018,399XXXXXXX016,MOL,47,101080.0,58,Moluscos marinos diversos
22159,2018,6190100301,COL,37,9.0,82,Corales
22160,2018,6190300201,NOW,27,20799.800000000003,82,Corales
22161,2018,6190300201,NOW,37,82.80000000000001,82,Corales
22162,2018,649XXXXXXX,WOR,37,14.7,77,Invertebrados acuáticos diversos
22163,2018,6930400701,URM,27,585857.01,76,Erizos de mar y otros equinodermos
22164,2018,6930400701,URM,37,5295.449999999999,76,Erizos de mar y otros equinodermos
22165,2018,693XXXXXXX,URX,27,105.55,76,Erizos de mar y otros equinodermos
22166,2018,693XXXXXXX,URX,37,7.44,76,Erizos de mar y otros equinodermos
22167,2018,6941400404,JCR,27,87924.15,76,Erizos de mar y otros equinodermos
22168,2018,6941400404,JCR,37,4086.399999999999,76,Erizos de mar y otros equinodermos
22169,2018,694XXXXXXX,CUX,27,81226.50000000001,76,Erizos de mar y otros equinodermos
22170,2018,694XXXXXXX,CUX,37,111.00999999999999,76,Erizos de mar y otros equinodermos
22171,2018,696XXXXXXX,SSX,27,11.8,74,Ascidias y otros tunicados
22172,2018,696XXXXXXX,SSX,37,31.13,74,Ascidias y otros tunicados
22173,2018,699XXXXXXX,INV,27,60.26,77,Invertebrados acuáticos diversos
22174,2018,699XXXXXXX,INV,34,775.4,77,Invertebrados acuáticos diversos
22175,2018,699XXXXXXX,INV,37,3432.82,77,Invertebrados acuáticos diversos
22176,2018,741XXXXXXX,SWG,37,12.0,93,Algas verdes
22177,2018,7710400301,UDP,27,201572.0,91,Algas pardas
22178,2018,771XXXXXXX,SWB,27,132917.0,91,Algas pardas
22179,2018,771XXXXXXX,SWB,37,9.5,91,Algas pardas
22180,2018,7872000201,OFN,27,2920.0099999999993,92,Algas rojas
22181,2018,78726002XX,GEL,27,641345.5,92,Algas rojas
22182,2018,787XXXXXXX,SWR,27,13927.55,92,Algas rojas
22183,2018,799XXXXXXX005,SWX,27,2257713.34,94,Diversas plantas acuáticas
22184,2018,799XXXXXXX005,SWX,34,4.6,94,Diversas plantas acuáticas
22185,2018,799XXXXXXX005,SWX,37,5102.88,94,Diversas plantas acuáticas
22186,2019,1020100101,LAU,27,568.4500000000002,25,Peces diádromos diversos
22187,2019,1020100101,LAU,37,68.95,25,Peces diádromos diversos
22188,2019,1050200201,SBL,27,23.1,38,"Tiburones, rayas y quimeras"
22189,2019,1050200201,SBL,34,5.4,38,"Tiburones, rayas y quimeras"
22190,2019,1050200201,SBL,37,169.53649999999996,38,"Tiburones, rayas y quimeras"
22191,2019,1050200301,HXT,37,2642.04,38,"Tiburones, rayas y quimeras"
22192,2019,1060200501,CCT,27,28.0,38,"Tiburones, rayas y quimeras"
22193,2019,1060200501,CCT,34,0.9,38,"Tiburones, rayas y quimeras"
22194,2019,1060200501,CCT,37,498.1,38,"Tiburones, rayas y quimeras"
22195,2019,1060200601,LOO,37,195.1,38,"Tiburones, rayas y quimeras"
22196,2019,1060600601,ALV,37,1.0,38,"Tiburones, rayas y quimeras"
22197,2019,10606006XX,THR,27,3.4099999999999997,38,"Tiburones, rayas y quimeras"
22198,2019,10606006XX,THR,37,5.18,38,"Tiburones, rayas y quimeras"
22199,2019,1060800201,SMA,21,274722.22799999994,38,"Tiburones, rayas y quimeras"
22200,2019,1060800201,SMA,27,146489.22350000002,38,"Tiburones, rayas y quimeras"
22201,2019,1060800201,SMA,31,35136.7065,38,"Tiburones, rayas y quimeras"
22202,2019,1060800201,SMA,34,473030.92930000013,38,"Tiburones, rayas y quimeras"
22203,2019,1060800201,SMA,37,184.62,38,"Tiburones, rayas y quimeras"
22204,2019,1060800201,SMA,41,421555.2030000001,38,"Tiburones, rayas y quimeras"
22205,2019,1060800201,SMA,47,886197.3361999994,38,"Tiburones, rayas y quimeras"
22206,2019,1060800201,SMA,51,396241.61299999995,38,"Tiburones, rayas y quimeras"
22207,2019,1060800201,SMA,77,79482.78900000002,38,"Tiburones, rayas y quimeras"
22208,2019,1060800201,SMA,81,477390.78849999997,38,"Tiburones, rayas y quimeras"
